ID	tweet	label	cleaned_text	english_translated
ha_train_00101	@user Hakika. Late comer badan azziki bane bazan mantaba antaba yimin kof daya wallahi yadda naji araina kamar namutu amma gashi ina rayuwa cikin kunci dalilin rashin masoyiyata Allah sarki mutuniyar kirki baban tane me son abin Duniya 😭	negative	Hakika Late comer badan azziki bane bazan mantaba antaba yimin kof daya wallahi yadda naji araina kamar namutu amma gashi ina rayuwa cikin kunci dalilin rashin masoyiyata Allah sarki mutuniyar kirki baban tane me son abin Duniya	Of course Late Comer Badi Badiki Bazan is not only able to do a poor or hairy of my love for Allah, Israel to rule My Singer
ha_train_00102	@user Su kashe Su kawai! Su Aikowa Gwaunatin Nigeria da Kawunan su, saboda Suma next tym idan sun kama sudau mataki irin haka!🤷‍♂️	negative	Su kashe Su kawai Su Aikowa Gwaunatin Nigeria da Kawunan su saboda Suma next tym idan sun kama sudau mataki irin haka‍	To kill them only to send Nigerian widows and heads because they are Next Tym when they look to Sundau action such as the same
ha_train_00103	@user @user Hmmmm! In ance musu maras mutunci su zagi mutane. Ji yadda ta rungume shi kamar wani muharramin ta all in d name of wayewa🙌	negative	Hmmmm In ance musu maras mutunci su zagi mutane Ji yadda ta rungume shi kamar wani muharramin ta all in d name of wayewa	Hmmm to abuse people feel how she hugged him like an embarrassment all in the Name of Waying
ha_train_00104	@user Haka ya kamata a dinga yiwa shegun masu sace mana kudi😂😂	negative	Haka ya kamata a dinga yiwa shegun masu sace mana kudi	This should be a financial
ha_train_00105	@user Durkushewa ta nawa kuma? Wannan daga daga cikin karya da ya saba ne.🤦	negative	Durkushewa ta nawa kuma Wannan daga daga cikin karya da ya saba ne	During mine and this one of the false
ha_train_00106	@user Eh musammam ma mugun bawa iron wannan👉 https://t.co/dI9R5279N5	negative	Eh musammam ma mugun bawa iron wannan	Yes it was especially bad than the wicked
ha_train_00107	@user na nesa Ke amfana, yayinda na karkashin ta keshan rana. Akan danganta Hakan da mutumin dana kusa dashi basu amfanar sa 😆	negative	na nesa Ke amfana yayinda na karkashin ta keshan rana Akan danganta Hakan da mutumin dana kusa dashi basu amfanar sa	I am a distance benefits when under it is under the day of the day on the connection that is to be free
ha_train_00108	@user Abun ba magana kamar a anshe ma kuddi, Allah yasa rakkiya na tai yi 😇	negative	Abun ba magana kamar a anshe ma kuddi Allah yasa rakkiya na tai yi	The item is not like the elements of God make your rapid
ha_train_00109	@user Qaryar banza kawai mudai ba muga alamar hkan ba ai 😎	negative	Qaryar banza kawai mudai ba muga alamar hkan ba ai	Loosen only our donkey not to sign a thi
ha_train_00110	@user Wato Sai ina Ga kamar hukumomin kasar nan Basu gano rikicin Katsina Zamfara da Sokoto ba rikicin bandits bane, wallahi faction ne na Boko Haram. Idan zasu yi da gaske suyi ba zancen sulhu da Yan iska😣😣	negative	Wato Sai ina Ga kamar hukumomin kasar nan Basu gano rikicin Katsina Zamfara da Sokoto ba rikicin bandits bane wallahi faction ne na Boko Haram Idan zasu yi da gaske suyi ba zancen sulhu da Yan iska	That is that I see like the country's agencies have not faced Katsina Zamfara and Sokota crisis
ha_train_00111	@user Toh😲 wata sabuwa inji yan chacaha	negative	Toh wata sabuwa inji yan chacaha	Toh a new deal of Chrormah
ha_train_00112	@user Hmm Ka gama da talawa wlh 🤛	negative	Hmm Ka gama da talawa wlh	Hmm you finish with Talawa WLH
ha_train_00113	@user Bazamu yafewa duk wanda yake da sa hannu a rusa kano ba allah ya isa harbayan ranmu bazamu yafeba 😭	negative	Bazamu yafewa duk wanda yake da sa hannu a rusa kano ba allah ya isa harbayan ranmu bazamu yafeba	We will not end anyone who is signed by the Kao
ha_train_00114	@user mungaji da karya since..... 😎😎😎	negative	mungaji da karya since	mungaji and fake sin
ha_train_00115	@user Karyane yen Hizbah kuma yen iskane🤫	negative	Karyane yen Hizbah kuma yen iskane	Heather Yen Hizbah and Jen Iskane
ha_train_00116	@user Tabar BBC da bashi 😃😃😃	negative	Tabar BBC da bashi	The capacity and debt
ha_train_00117	@user Allah ya la.anci shugaban France da magoya bayan sa Allah kasa a kai masu mummunan hari 🔫🗡🧨💥💣💣💣🤨	negative	Allah ya laanci shugaban France da magoya bayan sa Allah kasa a kai masu mummunan hari	God is the president of France and supporters
ha_train_00118	@user Shi wanan Baturen pha na kusa dashii koh shine babban Wanda ya cucemu da ya bayar da yancin 😁	negative	Shi wanan Baturen pha na kusa dashii koh shine babban Wanda ya cucemu da ya bayar da yancin	HE WANNA NOW YEARA KOH is the main victim who has hurt us
ha_train_00119	@user Africa gidan mahaukata 😂😂😂	negative	Africa gidan mahaukata	Africa
ha_train_00120	@user Qazamar banza Kinyi hasara wallahi Abanza zaki tafi wuta jaka👊🏽 https://t.co/3ME3JhESOK	negative	Qazamar banza Kinyi hasara wallahi Abanza zaki tafi wuta jaka	Picks against Abanza Zain
ha_train_00121	@user Lol. Smh wallahi dai banga abun shaawa anan ba. Da na tsaya sauraran wanan abun gara kaimun bulala 30 zaifimun🤣	negative	Lol Smh wallahi dai banga abun shaawa anan ba Da na tsaya sauraran wanan abun gara kaimun bulala 30 zaifimun	Lol SMH Wells i'm tugar content here doesn't have to stand for the content of 30 feet
ha_train_00122	@user Idan anki kuma fa🤔	negative	Idan anki kuma fa	If you are anka and
ha_train_00123	@user This old man she said Nigeria guy's cima zaune. Dan mai danna jaa🔥 kaje kaduba N_powar sunfito inka isa kabasu aiki 😠😠	negative	This old man she said Nigeria guys cima zaune Dan mai danna jaa kaje kaduba Npowar sunfito inka isa kabasu aiki	This old man She Said Nigeria Song Nigeria Click Download to save Said Nigeria mp3 youtube com
ha_train_00124	@user Idan akaci gaba da lafiya ahaka, mafita daya ce ga yan arewa shine su fara ramuwar gayya kawai🙅🙅	negative	Idan akaci gaba da lafiya ahaka mafita daya ce ga yan arewa shine su fara ramuwar gayya kawai	If a healthy healthy is one that is one that is the northern part of the north is to begin a reckless
ha_train_00125	@user 8 :2 zaama yan banza halda macron sai ya samu buttttttttttttttttttt 😃😅😂	negative	8 2 zaama yan banza halda macron sai ya samu buttttttttttttttttttt	8 2 Against Macron injury
ha_train_00126	@user Wannan karya da yawa take😂😂😂😂	negative	Wannan karya da yawa take	This is a lot of fake
ha_train_00127	@user Kutmelesiiiii yaji amsa Kam 🤣🤣 🤣	negative	Kutmelesiiiii yaji amsa Kam	The spit
ha_train_00128	@user Kace ba a Nigeria kadai bane akwai en iska 😂😂😂	negative	Kace ba a Nigeria kadai bane akwai en iska	Say not in Nigeria alone there is a en air
ha_train_00129	@user Kuji dan iska ana sacemu amma wae mawaka yake taya wa murna 😠	negative	Kuji dan iska ana sacemu amma wae mawaka yake taya wa murna	Kiji nazard is stolen but wae music helps
ha_train_00130	@user Gaskiya ina fatan haka amma dai abin kamar da wuya😢😢😢	negative	Gaskiya ina fatan haka amma dai abin kamar da wuya	I really hope so but it is too hard
ha_train_00131	@user wlh banji dadin qazafin nan d akae miki va kuma Allah xae saka miki kiyi hakuri abun n matukar bata min rae 😭will marry me wlh ina kaunarki kuma xan kasance tare dake amma nasan bai xama dole ki amunta dani ba amma ni dagaske nake ina s0nyin rayuwa dake	negative	wlh banji dadin qazafin nan d akae miki va kuma Allah xae saka miki kiyi hakuri abun n matukar bata min rae will marry me wlh ina kaunarki kuma xan kasance tare dake amma nasan bai xama dole ki amunta dani ba amma ni dagaske nake ina s0nyin rayuwa dake	Wlh you're Safiya The Little Da Ume Movie Do It Don't I Love You but I am your daughter, I'm not more than
ha_train_00132	@user Wllh Banga amfani Zama da wanna zindikinba Kawai ayanki mishi hukuchi Da adinnimu ya tana da Allah ya Isa yahudanchi yachika duniya ya rabb kastarimu da tabiwa ire wanna turdakai da haihuwar ka kwara barinka wallahi 😭😭	negative	Wllh Banga amfani Zama da wanna zindikinba Kawai ayanki mishi hukuchi Da adinnimu ya tana da Allah ya Isa yahudanchi yachika duniya ya rabb kastarimu da tabiwa ire wanna turdakai da haihuwar ka kwara barinka wallahi	Wllh bald used to be free of me on the world, and the earth wanna go
ha_train_00133	@user Ya tafi da daloli kawai sai a canza sakamakon zaben😂😂	negative	Ya tafi da daloli kawai sai a canza sakamakon zaben	Went with dollars only to change the results of the election
ha_train_00134	@user Babu na Allah ??😂	negative	Babu na Allah	None of God
ha_train_00135	@user Wannan abin fa 🤔 Naga alamun dagaske ne, anma su kamfanonin layin da Kuma bakuna zasu Sha wahala	negative	Wannan abin fa  Naga alamun dagaske ne anma su kamfanonin layin da Kuma bakuna zasu Sha wahala	This is what it is a dagaske that are ahead of the lines and bones will suffer
ha_train_00136	@user Da kuwa najeriya ta wargaje! Allah yasa shekara 8 dinnan iyakacin abunda zasuyi kenan har abada karsusake dawowa😎	negative	Da kuwa najeriya ta wargaje Allah yasa shekara 8 dinnan iyakacin abunda zasuyi kenan har abada karsusake dawowa	And the Nigerian indamentations have forgotten?
ha_train_00137	@user Indai kuwa sunyi kama da juna, to Amerikawa suna ruwa🐕🐕	negative	Indai kuwa sunyi kama da juna to Amerikawa suna ruwa	Where they were like each other to American water
ha_train_00138	@user Irin yadda kike shan zagi a social media ne. 😂	negative	Irin yadda kike shan zagi a social media ne	How much you drink abuse on social media
ha_train_00139	@user Barkonon tsohuwa zaa harba mar😀	negative	Barkonon tsohuwa zaa harba mar	Barkionon Who Kaofa MAR
ha_train_00140	@user Ae mahmud ya jazama masu sunan shi😂	negative	Ae mahmud ya jazama masu sunan shi	AE Mahmud was Jazama's Jazama
ha_train_00141	@user Yau ranar kaza gobe ranar kaza yen yen yen..saimuga yazusuyi idan ranakun suka kare abubuwan yin basu kare ba🤣🤣🤣🤣	negative	Yau ranar kaza gobe ranar kaza yen yen yensaimuga yazusuyi idan ranakun suka kare abubuwan yin basu kare ba	Today is the day of the day of a husband yen yen yen yen yen yen
ha_train_00142	@user Gaskiya Nigeria taji kunya, ace dan kasa sai ya debi abinci xai ci, sannan kuma a kama shi wannan tirr ne a duniya 😢	negative	Gaskiya Nigeria taji kunya ace dan kasa sai ya debi abinci xai ci sannan kuma a kama shi wannan tirr ne a duniya	Facle and true as a shame he dabi food and seizes this Tirr
ha_train_00143	@user A duk lokacin da kakeso ka gano matsala akan wani! Toh tabbas ka shiga inda dole wataran sai an gani! Maaurata ba yara bane! This is stupidity 😡	negative	A duk lokacin da kakeso ka gano matsala akan wani Toh tabbas ka shiga inda dole wataran sai an gani Maaurata ba yara bane This is stupidity	Whenever you are using a problem on someone toh you are certain to enter the watan unable to see Maurata
ha_train_00144	@user Mahari ❌ Dan ta'adda ✔	negative	Mahari  Dan taadda	The Member of
ha_train_00145	@user Madugu ya tsorata 😂	negative	Madugu ya tsorata	Madugu was scared
ha_train_00146	@user Sbd rashin sanin makamar aiki🤔	negative	Sbd rashin sanin makamar aiki	Sbd is not a job
ha_train_00147	@user Taji kana kiran 15b . I abun ba hauka bane, ko hanyar sata xubasu babbar riga suma 😂🤣	negative	Taji kana kiran 15b  I abun ba hauka bane ko hanyar sata xubasu babbar riga suma	June you call on 15B i item is not mad or a method of robbery
ha_train_00148	@user Suma cin Dan uwarsu 🤣	negative	Suma cin Dan uwarsu	They also have their master
ha_train_00149	@user Wlh ina tausaya mata dole taci kutumar uban ta waiyo allah walakiriiii Rip @user 😢😢😢	negative	Wlh ina tausaya mata dole taci kutumar uban ta waiyo allah walakiriiii Rip	WLH I'm sympathy of women and talented talented
ha_train_00150	@user Kungiyar likitoci ta Najeriya reshen jihar Kano ta tabbatar wa BBC mutuwar likita daya a jihar, yayin da 34 da sauran ma'aikatan lafiya suka kamu da cutar korona. 👉 https://t.co/H6Ldli9QYq	negative	Kungiyar likitoci ta Najeriya reshen jihar Kano ta tabbatar wa BBC mutuwar likita daya a jihar yayin da 34 da sauran maaikatan lafiya suka kamu da cutar korona	The Nigerian club medical terms confirmed the BBC's medical
ha_train_00151	@user Ba don Allah akeyi ba kenan😀	negative	Ba don Allah akeyi ba kenan	Not please do it
ha_train_00152	@user Kai JAMAA 🤣🤣 wai Shin ah Ina @user kejin gulma neh. Koh dai son hada fada https://t.co/1WCFTZYRsm	negative	Kai JAMAA  wai Shin ah Ina  kejin gulma neh Koh dai son hada fada	You Jamaica WhOW Is There To Believe
ha_train_00153	@user Kinga adai dai kenan yanda allah zaici ubanki tnda izgili kike yi masa . Wannan shine kin sani kin take kenan; tab kina ruwa😛😛😛😛	negative	Kinga adai dai kenan yanda allah zaici ubanki tnda izgili kike yi masa  Wannan shine kin sani kin take kenan tab kina ruwa	Kanga Adam is the One who asks you to the Lord, if you do that mastle that tab
ha_train_00154	@user Kaji Dan wahala kayi a banza 🖕🖕	negative	Kaji Dan wahala kayi a banza	Correct chicks do in vain
ha_train_00155	@user A banza ance da karuwa yar iska 💁💁💁	negative	A banza ance da karuwa yar iska	In vainly the harvesting of air
ha_train_00156	@user Gaskiya wannan RISHIN SANIN CIWON KAI NE, yayinda Nigeria ke fuskantar kalu_ balan tsaro ta ko ina, wasu keson a canza mata suna ☹️☹️☹️☹️	negative	Gaskiya wannan RISHIN SANIN CIWON KAI NE yayinda Nigeria ke fuskantar kalu balan tsaro ta ko ina wasu keson a canza mata suna	This is the way of the sceniousness as Nigeria is facing Kalu Balance of the Security
ha_train_00157	@user Gaskiya Trump bai ya abin da ya dace ba 😎	negative	Gaskiya Trump bai ya abin da ya dace ba	True Trump doesn't matter
ha_train_00158	@user @user Mudai muna ruwa 😔 Ba damn kallo	negative	Mudai muna ruwa  Ba damn kallo	Weai We Water Show Damn
ha_train_00159	@user Da kudin mu, ma bamu ga wuta ba’ ballan tana ace kyauta za’a bamu 😏😏😏	negative	Da kudin mu ma bamu ga wuta ba’ ballan tana ace kyauta za’a bamu	The money we do too we don't see a fire 'ball is free
ha_train_00160	@user Shege da baki 😄 kamar kare ya kurbi ruwan dumi	negative	Shege da baki  kamar kare ya kurbi ruwan dumi	Shegle and black like a dog and the warm water
ha_train_00161	@user Bakusa uwar me sabulun ba ai 😂	negative	Bakusa uwar me sabulun ba ai	Bakusa M God Me News
ha_train_00162	@user Waike Yanzu kina da Bakin mgn tir tir nifa na tsani Mai Hali irin naki wlh🙆🙆🙆	negative	Waike Yanzu kina da Bakin mgn tir tir nifa na tsani Mai Hali irin naki wlh	Thau now you have a place of MGN, MGN, MGN, MGN, MGN, MGI Tir Tir Nai Mega
ha_train_00163	@user Allah y rahamsheshi ya saka mana dan ni wallahi billahi bazan yapeba😭😭😭	negative	Allah y rahamsheshi ya saka mana dan ni wallahi billahi bazan yapeba	May Allah Ryar Himshi, "Bazan" Babi
ha_train_00164	@user Tafi tafi mah xa’ace an sace shugaban kasar indae aka cigaba da haka 🤔	negative	Tafi tafi mah xa’ace an sace shugaban kasar indae aka cigaba da haka	Go to MA mah da ma reception
ha_train_00165	@user Zasu ci da mutane NE in sun hanasu neman kudi? 🤔🤔	negative	Zasu ci da mutane NE in sun hanasu neman kudi	They will eat people if they are forwards money
ha_train_00166	@user BBC iyayen propaganda... Da Boko Haram din dakuma IS din duka Mutane dayane, Kuma iyayen gidansu dayane su France, England da America. @user @user @user @user @user ba abunda Alumma sukeso kuke yadawaba illah kuna yada abunda iyayen gidanku sukeso 😏	negative	BBC iyayen propaganda Da Boko Haram din dakuma IS din duka Mutane dayane Kuma iyayen gidansu dayane su France England da America      ba abunda Alumma sukeso kuke yadawaba illah kuna yada abunda iyayen gidanku sukeso	BBC's parents and Boko Haram's Day, the parents of the parents France England and America's parents have not been tomorrow
ha_train_00167	@user @user A uwark... Dandai yau jumaat dana baki rua😞	negative	A uwark Dandai yau jumaat dana baki rua	The Goldest Dai - Jarmaum Rana
ha_train_00168	@user Kina Ruwa Sa'adatu am 😀	negative	Kina Ruwa Saadatu am	You have
